"","Lon_S","Lat_S","Lon_M","Lat_M","Lon_E","Lat_E","Fecha","Hora","Minimum_integration_threshold","Frequency","Exclude_below_line_depth_max","Transecta","UBM","NASC_mezcla_MS.MC","NASC_plancton","NASC_Unclassified_regions","P_Card_mezcla_MS.MC","P_Card_plancton","P_Card_Unclassified_regions","N_Card_mezcla_MS.MC","N_Card_plancton","N_Card_Unclassified_regions","Distancia_al_lance_asociado","Lance","Relinga_inferior_media","sA_Merluza_Austral","sA_Merluza_Cola","sA_Merluza_3_Aletas","sA_Reineta","sA_Jibia","sA_Congrio_Dorado","sA_Sierra","sA_Brótula","sA_Tollo_pajarito","sA_Tollo_negro_narigón","sA_Willy","sA_Gutigaudido","sA_Cojinoba_gris","sA_Cojinoba_moteada","sA_Tollo_negro_raspa","sA_Tollo_cacho","sA_Tollo_negro","sA_Tollo_Negro_Peine","sA_Mictofidos","sA_Calamar"
"1",-74.41995667,-43.50046333,-74.42540037,-43.49917991,-74.43091825,-43.49859797,20250807," 02:42:23.8490",-65,38,125.416721,"ACUST0001",1,92.882551,0,0,111.367639,0,0,1,0,0,19.0783132099696,"2",416.4,11.1956254796606,81.2711972309557,0,0,0,0.413245904704328,0,0,0.00248238467939509,0,0,0,0,0,0,0,0,0,0,0
"2",-74.41995667,-43.50046333,-74.42540037,-43.49917991,-74.43091825,-43.49859797,20250807," 02:42:23.8490",-65,38,125.416721,"ACUST0001",1,92.882551,0,0,111.367639,0,0,1,0,0,19.0783132099696,"2",416.4,11.1956254796606,81.2711972309557,0,0,0,0.413245904704328,0,0,0.00248238467939509,0,0,0,0,0,0,0,0,0,0,0
"3",-74.43096759,-43.4986066,-74.43659136,-43.49821125,-74.44229206,-43.49758335,20250807," 02:45:27.4080",-65,38,138.622349,"ACUST0001",2,1049.187176,0,0,110.150883,0,0,1,0,0,18.8892580280621,"2",416.4,126.46408344834,918.027088994201,0,0,0,4.66796291749458,0,0,0.0280406399639067,0,0,0,0,0,0,0,0,0,0,0
"4",-74.43096759,-43.4986066,-74.43659136,-43.49821125,-74.44229206,-43.49758335,20250807," 02:45:27.4080",-65,38,138.622349,"ACUST0001",2,1049.187176,0,0,110.150883,0,0,1,0,0,18.8892580280621,"2",416.4,126.46408344834,918.027088994201,0,0,0,4.66796291749458,0,0,0.0280406399639067,0,0,0,0,0,0,0,0,0,0,0
"5",-74.44235153,-43.49757754,-74.44796203,-43.4966708,-74.4535252,-43.49617573,20250807," 02:48:32.9330",-65,38,152.870516,"ACUST0001",3,1586.210431,0,0,116.840268,0,0,1,0,0,18.7295470131104,"2",416.4,191.19433872361,1387.9164536254,0,0,0,7.0572454950127,0,0,0.0423931559783611,0,0,0,0,0,0,0,0,0,0,0
"6",-74.44235153,-43.49757754,-74.44796203,-43.4966708,-74.4535252,-43.49617573,20250807," 02:48:32.9330",-65,38,152.870516,"ACUST0001",3,1586.210431,0,0,116.840268,0,0,1,0,0,18.7295470131104,"2",416.4,191.19433872361,1387.9164536254,0,0,0,7.0572454950127,0,0,0.0423931559783611,0,0,0,0,0,0,0,0,0,0,0
"7",-74.45358887,-43.49617224,-74.45926834,-43.49596107,-74.46503263,-43.49569293,20250807," 02:51:36.4870",-65,38,174.70885,"ACUST0001",4,2193.896132,0,0,126.085338,0,0,1,0,0,18.5588811952919,"2",416.4,264.44191261659,1919.63467118816,0,0,0,9.76091399444516,0,0,0.0586342008011919,0,0,0,0,0,0,0,0,0,0,0
"8",-74.45358887,-43.49617224,-74.45926834,-43.49596107,-74.46503263,-43.49569293,20250807," 02:51:36.4870",-65,38,174.70885,"ACUST0001",4,2193.896132,0,0,126.085338,0,0,1,0,0,18.5588811952919,"2",416.4,264.44191261659,1919.63467118816,0,0,0,9.76091399444516,0,0,0.0586342008011919,0,0,0,0,0,0,0,0,0,0,0
"9",-74.46509216,-43.49568558,-74.4705381,-43.49486146,-74.4762962,-43.49423827,20250807," 02:54:40.0750",-65,38,174.030999,"ACUST0001",5,2333.399184,0,0,130.272232,0,0,1,0,0,18.4169574102526,"2",416.4,281.256953834198,2041.69828735017,0,0,0,10.3815802478166,0,0,0.0623625678118445,0,0,0,0,0,0,0,0,0,0,0
"10",-74.46509216,-43.49568558,-74.4705381,-43.49486146,-74.4762962,-43.49423827,20250807," 02:54:40.0750",-65,38,174.030999,"ACUST0001",5,2333.399184,0,0,130.272232,0,0,1,0,0,18.4169574102526,"2",416.4,281.256953834198,2041.69828735017,0,0,0,10.3815802478166,0,0,0.0623625678118445,0,0,0,0,0,0,0,0,0,0,0
"11",-74.47635726,-43.49423506,-74.48199264,-43.49396667,-74.4877228,-43.49360194,20250807," 02:57:43.6740",-65,38,176.814639,"ACUST0001",6,3531.222149,0,0,135.071789,0,0,1,0,0,18.2800481928901,"2",416.4,425.636895628395,3089.78003562476,0,0,0,15.7108420899795,0,0,0.0943756568681905,0,0,0,0,0,0,0,0,0,0,0
"12",-74.47635726,-43.49423506,-74.48199264,-43.49396667,-74.4877228,-43.49360194,20250807," 02:57:43.6740",-65,38,176.814639,"ACUST0001",6,3531.222149,0,0,135.071789,0,0,1,0,0,18.2800481928901,"2",416.4,425.636895628395,3089.78003562476,0,0,0,15.7108420899795,0,0,0.0943756568681905,0,0,0,0,0,0,0,0,0,0,0
"13",-74.48778331,-43.49359614,-74.49333615,-43.49269624,-74.49896649,-43.49203615,20250807," 03:00:46.3060",-65,38,179.771235,"ACUST0001",7,3196.310044,0,0,141.114128,0,0,1,0,0,18.1756079770664,"2",416.4,385.26816699405,2796.73567532839,0,0,0,14.2207769018781,0,0,0.0854247756806576,0,0,0,0,0,0,0,0,0,0,0
"14",-74.48778331,-43.49359614,-74.49333615,-43.49269624,-74.49896649,-43.49203615,20250807," 03:00:46.3060",-65,38,179.771235,"ACUST0001",7,3196.310044,0,0,141.114128,0,0,1,0,0,18.1756079770664,"2",416.4,385.26816699405,2796.73567532839,0,0,0,14.2207769018781,0,0,0.0854247756806576,0,0,0,0,0,0,0,0,0,0,0
"15",-74.49902759,-43.492035,-74.50470975,-43.49200488,-74.51041218,-43.49156775,20250807," 03:03:48.9320",-65,38,178.74447,"ACUST0001",8,2127.283715,0,0,142.607071,0,0,1,0,0,18.0629921635761,"2",416.4,256.412765430193,1861.34954850632,0,0,0,9.4645471501742,0,0,0.0568539133129824,0,0,0,0,0,0,0,0,0,0,0
"16",-74.49902759,-43.492035,-74.50470975,-43.49200488,-74.51041218,-43.49156775,20250807," 03:03:48.9320",-65,38,178.74447,"ACUST0001",8,2127.283715,0,0,142.607071,0,0,1,0,0,18.0629921635761,"2",416.4,256.412765430193,1861.34954850632,0,0,0,9.4645471501742,0,0,0.0568539133129824,0,0,0,0,0,0,0,0,0,0,0
"17",-74.51047011,-43.4915611,-74.51600595,-43.49064015,-74.52159771,-43.48980231,20250807," 03:06:51.5500",-65,38,176.581929,"ACUST0001",9,1883.537053,0,0,142.401659,0,0,1,0,0,17.9967497289383,"2",416.4,227.03269015998,1648.07393507287,0,0,0,8.38008824188205,0,0,0.0503395252725151,0,0,0,0,0,0,0,0,0,0,0
"18",-74.51047011,-43.4915611,-74.51600595,-43.49064015,-74.52159771,-43.48980231,20250807," 03:06:51.5500",-65,38,176.581929,"ACUST0001",9,1883.537053,0,0,142.401659,0,0,1,0,0,17.9967497289383,"2",416.4,227.03269015998,1648.07393507287,0,0,0,8.38008824188205,0,0,0.0503395252725151,0,0,0,0,0,0,0,0,0,0,0
"19",-74.52165966,-43.48979185,-74.52731278,-43.48940782,-74.53300813,-43.48924946,20250807," 03:09:54.1680",-65,38,183.349148,"ACUST0001",10,1350.004921,0,0,142.933562,0,0,1,0,0,17.9420679985039,"2",416.4,162.723238417674,1181.2392641687,0,0,0,6.00633810040317,0,0,0.0360803132226459,0,0,0,0,0,0,0,0,0,0,0
"20",-74.52165966,-43.48979185,-74.52731278,-43.48940782,-74.53300813,-43.48924946,20250807," 03:09:54.1680",-65,38,183.349148,"ACUST0001",10,1350.004921,0,0,142.933562,0,0,1,0,0,17.9420679985039,"2",416.4,162.723238417674,1181.2392641687,0,0,0,6.00633810040317,0,0,0.0360803132226459,0,0,0,0,0,0,0,0,0,0,0
"21",-74.53306897,-43.48922785,-74.53865954,-43.48842474,-74.54416433,-43.48741745,20250807," 03:12:56.7980",-65,38,183.020786,"ACUST0001",11,1222.760212,0,0,141.95686,0,0,1,0,0,17.8923480582063,"2",416.4,147.385760162663,1069.90156154967,0,0,0,5.44021072423384,0,0,0.0326795634289016,0,0,0,0,0,0,0,0,0,0,0
"22",-74.53306897,-43.48922785,-74.53865954,-43.48842474,-74.54416433,-43.48741745,20250807," 03:12:56.7980",-65,38,183.020786,"ACUST0001",11,1222.760212,0,0,141.95686,0,0,1,0,0,17.8923480582063,"2",416.4,147.385760162663,1069.90156154967,0,0,0,5.44021072423384,0,0,0.0326795634289016,0,0,0,0,0,0,0,0,0,0,0
"23",-74.54423124,-43.4874087,-74.54982956,-43.48691703,-74.55560893,-43.48682077,20250807," 03:15:58.4630",-65,38,183.358646,"ACUST0001",12,1719.031163,0,0,140.870047,0,0,1,0,0,17.8874569089617,"2",416.4,207.203924543517,1504.13311424158,0,0,0,7.64818128400531,0,0,0.0459429309002713,0,0,0,0,0,0,0,0,0,0,0
"24",-74.54423124,-43.4874087,-74.54982956,-43.48691703,-74.55560893,-43.48682077,20250807," 03:15:58.4630",-65,38,183.358646,"ACUST0001",12,1719.031163,0,0,140.870047,0,0,1,0,0,17.8874569089617,"2",416.4,207.203924543517,1504.13311424158,0,0,0,7.64818128400531,0,0,0.0459429309002713,0,0,0,0,0,0,0,0,0,0,0
"25",-74.55567382,-43.48681492,-74.56122739,-43.48620732,-74.56679165,-43.48530807,20250807," 03:19:02.0680",-65,38,179.934168,"ACUST0001",13,1961.86011,0,0,139.773571,0,0,1,0,0,17.8573975052808,"2",416.4,236.473382767509,1716.60573727518,0,0,0,8.72855716527729,0,0,0.0524327920341073,0,0,0,0,0,0,0,0,0,0,0
"26",-74.55567382,-43.48681492,-74.56122739,-43.48620732,-74.56679165,-43.48530807,20250807," 03:19:02.0680",-65,38,179.934168,"ACUST0001",13,1961.86011,0,0,139.773571,0,0,1,0,0,17.8573975052808,"2",416.4,236.473382767509,1716.60573727518,0,0,0,8.72855716527729,0,0,0.0524327920341073,0,0,0,0,0,0,0,0,0,0,0
"27",-74.56685346,-43.48529832,-74.5725819,-43.48480397,-74.5782016,-43.48481234,20250807," 03:22:05.6630",-65,38,179.41261,"ACUST0001",14,2115.226272,0,0,139.268784,0,0,1,0,0,17.8816811573173,"2",416.4,254.959418007916,1850.79942022492,0,0,0,9.41090210180601,0,0,0.0565316653616328,0,0,0,0,0,0,0,0,0,0,0
"28",-74.56685346,-43.48529832,-74.5725819,-43.48480397,-74.5782016,-43.48481234,20250807," 03:22:05.6630",-65,38,179.41261,"ACUST0001",14,2115.226272,0,0,139.268784,0,0,1,0,0,17.8816811573173,"2",416.4,254.959418007916,1850.79942022492,0,0,0,9.41090210180601,0,0,0.0565316653616328,0,0,0,0,0,0,0,0,0,0,0
"29",-74.57826114,-43.4848126,-74.5838241,-43.4843545,-74.58935705,-43.48319469,20250807," 03:25:09.2530",-65,38,178.690239,"ACUST0001",15,1967.395135,0,0,139.075611,0,0,1,0,0,17.8705641880012,"2",416.4,237.140548626472,1721.44882247913,0,0,0,8.75318317295107,0,0,0.052580721447244,0,0,0,0,0,0,0,0,0,0,0
"30",-74.57826114,-43.4848126,-74.5838241,-43.4843545,-74.58935705,-43.48319469,20250807," 03:25:09.2530",-65,38,178.690239,"ACUST0001",15,1967.395135,0,0,139.075611,0,0,1,0,0,17.8705641880012,"2",416.4,237.140548626472,1721.44882247913,0,0,0,8.75318317295107,0,0,0.052580721447244,0,0,0,0,0,0,0,0,0,0,0
"31",-74.58941207,-43.48319258,-74.59500043,-43.48239855,-74.60072282,-43.48201333,20250807," 03:28:12.8550",-65,38,179.377708,"ACUST0001",16,1317.624929,0,0,137.380099,0,0,1,0,0,17.9623555836629,"2",416.4,158.820306601488,1152.90713194541,0,0,0,5.86227552950803,0,0,0.0352149235967759,0,0,0,0,0,0,0,0,0,0,0
"32",-74.58941207,-43.48319258,-74.59500043,-43.48239855,-74.60072282,-43.48201333,20250807," 03:28:12.8550",-65,38,179.377708,"ACUST0001",16,1317.624929,0,0,137.380099,0,0,1,0,0,17.9623555836629,"2",416.4,158.820306601488,1152.90713194541,0,0,0,5.86227552950803,0,0,0.0352149235967759,0,0,0,0,0,0,0,0,0,0,0
"33",-74.60078949,-43.48201205,-74.60638585,-43.48164389,-74.61192856,-43.48049773,20250807," 03:31:15.4870",-65,38,182.713516,"ACUST0001",17,1404.410886,0,0,137.248907,0,0,1,0,0,18.0014724409452,"2",416.4,169.28107733835,1228.84387735439,0,0,0,6.24839693691959,0,0,0.0375343703359535,0,0,0,0,0,0,0,0,0,0,0
"34",-74.60078949,-43.48201205,-74.60638585,-43.48164389,-74.61192856,-43.48049773,20250807," 03:31:15.4870",-65,38,182.713516,"ACUST0001",17,1404.410886,0,0,137.248907,0,0,1,0,0,18.0014724409452,"2",416.4,169.28107733835,1228.84387735439,0,0,0,6.24839693691959,0,0,0.0375343703359535,0,0,0,0,0,0,0,0,0,0,0
"35",-74.61198591,-43.48048613,-74.61762119,-43.47965097,-74.62324367,-43.47938363,20250807," 03:34:19.0970",-65,38,181.166905,"ACUST0001",18,1091.765343,0,0,136.522695,0,0,1,0,0,17.7314994333237,"3",370,149.649076191822,893.34748231246,0,0,0,48.7687844957179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",-74.61198591,-43.48048613,-74.61762119,-43.47965097,-74.62324367,-43.47938363,20250807," 03:34:19.0970",-65,38,181.166905,"ACUST0001",18,1091.765343,0,0,136.522695,0,0,1,0,0,17.7314994333237,"3",370,149.649076191822,893.34748231246,0,0,0,48.7687844957179,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",-74.62330182,-43.47938657,-74.62900929,-43.47927284,-74.63455251,-43.47852529,20250807," 03:37:20.7920",-65,38,181.137612,"ACUST0001",19,1015.220543,0,0,135.190607,0,0,1,0,0,17.374219185084,"3",370,139.157024323046,830.713964219451,0,0,0,45.3495544575028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",-74.62330182,-43.47938657,-74.62900929,-43.47927284,-74.63455251,-43.47852529,20250807," 03:37:20.7920",-65,38,181.137612,"ACUST0001",19,1015.220543,0,0,135.190607,0,0,1,0,0,17.374219185084,"3",370,139.157024323046,830.713964219451,0,0,0,45.3495544575028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",-74.63461252,-43.47851359,-74.64021722,-43.47765969,-74.64586172,-43.47719625,20250807," 03:40:22.4740",-65,38,177.518307,"ACUST0001",20,748.164806,0,0,133.786092,0,0,1,0,0,17.0373509716852,"3",370,102.551498611853,612.193041371245,0,0,0,33.4202660169023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",-74.63461252,-43.47851359,-74.64021722,-43.47765969,-74.64586172,-43.47719625,20250807," 03:40:22.4740",-65,38,177.518307,"ACUST0001",20,748.164806,0,0,133.786092,0,0,1,0,0,17.0373509716852,"3",370,102.551498611853,612.193041371245,0,0,0,33.4202660169023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",-74.64592147,-43.47719651,-74.65167033,-43.47709637,-74.65736414,-43.47676378,20250807," 03:43:26.0630",-65,38,178.36611,"ACUST0001",21,704.913425,0,0,133.339373,0,0,1,0,0,16.6985800760492,"3",370,96.6230001005474,576.802183280151,0,0,0,31.4882416193013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",-74.64592147,-43.47719651,-74.65167033,-43.47709637,-74.65736414,-43.47676378,20250807," 03:43:26.0630",-65,38,178.36611,"ACUST0001",21,704.913425,0,0,133.339373,0,0,1,0,0,16.6985800760492,"3",370,96.6230001005474,576.802183280151,0,0,0,31.4882416193013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",-74.65743471,-43.4767355,-74.66286197,-43.47580033,-74.66855541,-43.47500983,20250807," 03:46:29.6460",-65,38,177.340881,"ACUST0001",22,684.619367,0,0,132.086401,0,0,1,0,0,16.3846050956753,"3",370,93.8412786881988,560.196375322934,0,0,0,30.5817129888669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",-74.65743471,-43.4767355,-74.66286197,-43.47580033,-74.66855541,-43.47500983,20250807," 03:46:29.6460",-65,38,177.340881,"ACUST0001",22,684.619367,0,0,132.086401,0,0,1,0,0,16.3846050956753,"3",370,93.8412786881988,560.196375322934,0,0,0,30.5817129888669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",-74.66862449,-43.47500575,-74.67421007,-43.47492722,-74.67997016,-43.47471222,20250807," 03:49:33.2220",-65,38,177.750679,"ACUST0001",23,772.216355,0,0,131.916796,0,0,1,0,0,16.074692291218,"3",370,105.848262071061,631.873452443667,0,0,0,34.4946404852712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",-74.66862449,-43.47500575,-74.67421007,-43.47492722,-74.67997016,-43.47471222,20250807," 03:49:33.2220",-65,38,177.750679,"ACUST0001",23,772.216355,0,0,131.916796,0,0,1,0,0,16.074692291218,"3",370,105.848262071061,631.873452443667,0,0,0,34.4946404852712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",-74.68003151,-43.4747045,-74.68560945,-43.4738605,-74.69119495,-43.47303014,20250807," 03:52:36.8140",-65,38,179.546981,"ACUST0001",24,699.729904,0,0,132.324948,0,0,1,0,0,15.7788350177544,"3",370,95.9124910758339,572.560717415207,0,0,0,31.2566955089592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",-74.68003151,-43.4747045,-74.68560945,-43.4738605,-74.69119495,-43.47303014,20250807," 03:52:36.8140",-65,38,179.546981,"ACUST0001",24,699.729904,0,0,132.324948,0,0,1,0,0,15.7788350177544,"3",370,95.9124910758339,572.560717415207,0,0,0,31.2566955089592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",-74.69125562,-43.47302371,-74.69694734,-43.47258918,-74.70253807,-43.47197823,20250807," 03:55:41.3890",-65,38,174.893945,"ACUST0001",25,612.92678,0,0,129.401664,0,0,1,0,0,15.5024078031589,"3",370,84.0143232136176,501.533227140443,0,0,0,27.3792296459389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",-74.69125562,-43.47302371,-74.69694734,-43.47258918,-74.70253807,-43.47197823,20250807," 03:55:41.3890",-65,38,174.893945,"ACUST0001",25,612.92678,0,0,129.401664,0,0,1,0,0,15.5024078031589,"3",370,84.0143232136176,501.533227140443,0,0,0,27.3792296459389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",-74.70259713,-43.47197218,-74.70818401,-43.47140814,-74.71386812,-43.47108733,20250807," 03:58:46.9330",-65,38,168.670322,"ACUST0001",26,743.949948,0,0,126.756791,0,0,1,0,0,15.2427892400316,"3",370,101.973764934901,608.744193313604,0,0,0,33.2319897514942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",-74.70259713,-43.47197218,-74.70818401,-43.47140814,-74.71386812,-43.47108733,20250807," 03:58:46.9330",-65,38,168.670322,"ACUST0001",26,743.949948,0,0,126.756791,0,0,1,0,0,15.2427892400316,"3",370,101.973764934901,608.744193313604,0,0,0,33.2319897514942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",-74.71392724,-43.47108539,-74.71956039,-43.47078903,-74.72524581,-43.470445,20250807," 04:01:52.5420",-65,38,173.714857,"ACUST0001",27,674.010789,0,0,127.477907,0,0,1,0,0,14.9838130132016,"3",370,92.3871531221257,551.515804440208,0,0,0,30.1078314376662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",-74.71392724,-43.47108539,-74.71956039,-43.47078903,-74.72524581,-43.470445,20250807," 04:01:52.5420",-65,38,173.714857,"ACUST0001",27,674.010789,0,0,127.477907,0,0,1,0,0,14.9838130132016,"3",370,92.3871531221257,551.515804440208,0,0,0,30.1078314376662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",-74.72530435,-43.47044374,-74.73087344,-43.46979085,-74.73659877,-43.46939679,20250807," 04:04:58.0620",-65,38,164.462819,"ACUST0001",28,1027.494848,0,0,124.933913,0,0,1,0,0,14.7499727973468,"3",370,140.839472310541,840.757532225333,0,0,0,45.8978434641265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",-74.72530435,-43.47044374,-74.73087344,-43.46979085,-74.73659877,-43.46939679,20250807," 04:04:58.0620",-65,38,164.462819,"ACUST0001",28,1027.494848,0,0,124.933913,0,0,1,0,0,14.7499727973468,"3",370,140.839472310541,840.757532225333,0,0,0,45.8978434641265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"57",-74.73665964,-43.46939074,-74.74230558,-43.46901927,-74.74802476,-43.46906331,20250807," 04:08:02.6200",-65,38,186.209318,"ACUST0001",29,727.492728,0,0,133.476566,0,0,1,0,0,14.5245627911764,"3",370,99.7179617208901,595.277914916762,0,0,0,32.496851362348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",-74.73665964,-43.46939074,-74.74230558,-43.46901927,-74.74802476,-43.46906331,20250807," 04:08:02.6200",-65,38,186.209318,"ACUST0001",29,727.492728,0,0,133.476566,0,0,1,0,0,14.5245627911764,"3",370,99.7179617208901,595.277914916762,0,0,0,32.496851362348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59",-74.74808494,-43.46906897,-74.75364976,-43.46951208,-74.7593471,-43.46992149,20250807," 04:11:07.1480",-65,38,153.444974,"ACUST0001",30,141.188786,0,0,127.501269,0,0,1,0,0,14.2807198329147,"3",370,19.35285043532,115.529080779635,0,0,0,6.30685478504517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60",-74.74808494,-43.46906897,-74.75364976,-43.46951208,-74.7593471,-43.46992149,20250807," 04:11:07.1480",-65,38,153.444974,"ACUST0001",30,141.188786,0,0,127.501269,0,0,1,0,0,14.2807198329147,"3",370,19.35285043532,115.529080779635,0,0,0,6.30685478504517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61",-74.75940506,-43.46991667,-74.76494112,-43.47020054,-74.77073547,-43.4706936,20250807," 04:14:11.6790",-65,38,150.807592,"ACUST0001",31,0,0,0,0,0,0,0,0,0,14.0431547367721,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"62",-74.75940506,-43.46991667,-74.76494112,-43.47020054,-74.77073547,-43.4706936,20250807," 04:14:11.6790",-65,38,150.807592,"ACUST0001",31,0,0,0,0,0,0,0,0,0,14.0431547367721,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63",-74.77078528,-43.47070242,-74.77637664,-43.47131171,-74.78205683,-43.471827,20250807," 04:17:15.2480",-65,38,146.225631,"ACUST0001",32,0,0,0,0,0,0,0,0,0,13.800045762306,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64",-74.77078528,-43.47070242,-74.77637664,-43.47131171,-74.78205683,-43.471827,20250807," 04:17:15.2480",-65,38,146.225631,"ACUST0001",32,0,0,0,0,0,0,0,0,0,13.800045762306,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65",-74.78211197,-43.47183891,-74.78767366,-43.47240337,-74.79338428,-43.47305548,20250807," 04:20:15.9140",-65,38,138.956373,"ACUST0001",33,0,0,0,0,0,0,0,0,0,13.5700365736632,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"66",-74.78211197,-43.47183891,-74.78767366,-43.47240337,-74.79338428,-43.47305548,20250807," 04:20:15.9140",-65,38,138.956373,"ACUST0001",33,0,0,0,0,0,0,0,0,0,13.5700365736632,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"67",-74.79344671,-43.47306351,-74.79910325,-43.47373968,-74.80464814,-43.47435958,20250807," 04:23:15.6120",-65,38,123.361771,"ACUST0001",34,0,0,0,0,0,0,0,0,0,13.3393358854266,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68",-74.79344671,-43.47306351,-74.79910325,-43.47373968,-74.80464814,-43.47435958,20250807," 04:23:15.6120",-65,38,123.361771,"ACUST0001",34,0,0,0,0,0,0,0,0,0,13.3393358854266,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"69",-74.80471411,-43.47436532,-74.81032586,-43.47473946,-74.81604316,-43.47529768,20250807," 04:26:14.3320",-65,38,109.634161,"ACUST0001",35,0,0,0,0,0,0,0,0,0,13.1349888245017,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"70",-74.80471411,-43.47436532,-74.81032586,-43.47473946,-74.81604316,-43.47529768,20250807," 04:26:14.3320",-65,38,109.634161,"ACUST0001",35,0,0,0,0,0,0,0,0,0,13.1349888245017,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"71",-74.81610198,-43.47530461,-74.82174856,-43.47578035,-74.82748429,-43.47618824,20250807," 04:29:14.0210",-65,38,107.3275,"ACUST0001",36,0,0,0,0,0,0,0,0,0,12.9380210158779,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72",-74.81610198,-43.47530461,-74.82174856,-43.47578035,-74.82748429,-43.47618824,20250807," 04:29:14.0210",-65,38,107.3275,"ACUST0001",36,0,0,0,0,0,0,0,0,0,12.9380210158779,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",-74.82754065,-43.47619628,-74.83322781,-43.47667759,-74.83883416,-43.47697425,20250807," 04:32:11.7780",-65,38,99.789639,"ACUST0001",37,0,0,0,0,0,0,0,0,0,12.7591804839852,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",-74.82754065,-43.47619628,-74.83322781,-43.47667759,-74.83883416,-43.47697425,20250807," 04:32:11.7780",-65,38,99.789639,"ACUST0001",37,0,0,0,0,0,0,0,0,0,12.7591804839852,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",-74.83889643,-43.47698117,-74.84450707,-43.47754295,-74.85019653,-43.47820098,20250807," 04:35:07.6000",-65,38,93.592616,"ACUST0001",38,0,0,0,0,0,0,0,0,0,12.5977171908349,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",-74.83889643,-43.47698117,-74.84450707,-43.47754295,-74.85019653,-43.47820098,20250807," 04:35:07.6000",-65,38,93.592616,"ACUST0001",38,0,0,0,0,0,0,0,0,0,12.5977171908349,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",-74.8502609,-43.4782097,-74.85594907,-43.47867153,-74.86148675,-43.47925771,20250807," 04:38:04.3800",-65,38,85.846967,"ACUST0001",39,0,0,0,0,0,0,0,0,0,12.4362168781333,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",-74.8502609,-43.4782097,-74.85594907,-43.47867153,-74.86148675,-43.47925771,20250807," 04:38:04.3800",-65,38,85.846967,"ACUST0001",39,0,0,0,0,0,0,0,0,0,12.4362168781333,"3",370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
